perspective,taxonomy,metric,n_samples,seed,n_models,dcor_requested,dcor_realized,disparity_requested,disparity_realized,max_realized_deviation
dataset_embedding,dataset_embedding,euclidean,1000,9,16,0.9792438367074034,0.9792458687462298,0.015562116144422374,0.015559314123056632,0.0006666666666667043
dataset_embedding,dataset_embedding,euclidean,2000,0,16,0.9737783473668187,0.9737811963132939,0.021260191801850337,0.021257542098727,0.0003333333333332966
dataset_embedding,dataset_embedding,euclidean,2000,1,16,0.9687844296198065,0.9687795853206955,0.025074727478036907,0.025075662877221745,0.0003333333333332966
dataset_embedding,dataset_embedding,euclidean,2000,2,16,0.9606227990326845,0.9606220631520058,0.02906799118774142,0.029066488748035316,0.0003333333333332966
dataset_embedding,dataset_embedding,euclidean,2000,3,16,0.9708718361282808,0.9708656580019271,0.021643225760303662,0.021645103759332606,0.0003333333333332966
dataset_embedding,dataset_embedding,euclidean,2000,4,16,0.9746754048506393,0.9746715221613946,0.019342162216686512,0.019343219111566452,0.0003333333333332966
dataset_embedding,dataset_embedding,euclidean,2000,5,16,0.9616509473597612,0.9616502863284622,0.028972529986781674,0.028971248195051848,0.0003333333333332966
dataset_embedding,dataset_embedding,euclidean,2000,6,16,0.9713634887477381,0.9713635306724121,0.022127786748086083,0.022126563901443866,0.0003333333333332966
dataset_embedding,dataset_embedding,euclidean,2000,7,16,0.9726122720832432,0.9726087549418385,0.021242913168237513,0.02124340160075889,0.0003333333333332966
dataset_embedding,dataset_embedding,euclidean,2000,8,16,0.9727864309004053,0.9727878267354435,0.021024199095357105,0.021022032407302344,0.0003333333333332966
dataset_embedding,dataset_embedding,euclidean,2000,9,16,0.9723036428645485,0.9723015618551398,0.020877362103879284,0.02087762987996555,0.0003333333333332966
dataset_embedding,dataset_embedding,euclidean,5000,0,16,0.9677234346606951,0.9677226309294736,0.02512917984713877,0.02512889045135333,0.00013333333333331865
dataset_embedding,dataset_embedding,euclidean,5000,1,16,0.9672441760656478,0.9672446501294732,0.02543632701432105,0.025435534714720535,0.00013333333333331865
dataset_embedding,dataset_embedding,euclidean,5000,2,16,0.9654390734214521,0.9654386399659055,0.02675836340424588,0.02675796752068252,0.00013333333333331865
dataset_embedding,dataset_embedding,euclidean,5000,3,16,0.9732157765806037,0.9732148622263446,0.020596324915120368,0.020596344256812733,0.00013333333333331865
dataset_embedding,dataset_embedding,euclidean,5000,4,16,0.9699785744144928,0.9699775400928952,0.023198073478308955,0.02319798415451922,0.00013333333333331865
dataset_embedding,dataset_embedding,euclidean,5000,5,16,0.9673258694922428,0.967326008393541,0.024170484404368427,0.02416977350768991,0.00013333333333331865
dataset_embedding,dataset_embedding,euclidean,5000,6,16,0.9738395874563525,0.9738385762947978,0.02098348448083477,0.020983587684811813,0.00013333333333331865
dataset_embedding,dataset_embedding,euclidean,5000,7,16,0.9721536076727247,0.972152279193235,0.021326158822840835,0.021326273818727468,0.00013333333333331865
dataset_embedding,dataset_embedding,euclidean,5000,8,16,0.970626819539534,0.9706251009925164,0.0227201133994102,0.022720327641820685,0.00013333333333331865
dataset_embedding,dataset_embedding,euclidean,5000,9,16,0.971787126560176,0.9717861790286132,0.021561910657008965,0.021561849723092354,0.00013333333333331865
structural_all_o,structural,cosine,10,0,16,0.7993398565592147,0.7868037848019079,0.09471033075065335,0.10858631785597858,0.06666666666666671
structural_all_o,structural,cosine,10,1,16,0.8804027327728655,0.8751812254414704,0.12561167088776937,0.12605503524321038,0.06666666666666671
structural_all_o,structural,cosine,10,2,16,0.8520616577786683,0.8826343432611788,0.0996884527215248,0.08291219623773863,0.06666666666666671
structural_all_o,structural,cosine,10,3,16,0.7417452538904971,0.7582226862700668,0.14401224063010346,0.13575658211105013,0.06666666666666671
structural_all_o,structural,cosine,10,4,16,0.7688714351382328,0.7500516844755173,0.12784026408189292,0.1464701547216725,0.06666666666666671
structural_all_o,structural,cosine,10,5,16,0.8909552366271071,0.896442633554987,0.03882957698316402,0.037950882621923324,0.06666666666666671
structural_all_o,structural,cosine,10,6,16,0.9081435478018784,0.9005336409020948,0.03682668752401899,0.04528679447726064,0.06666666666666671
structural_all_o,structural,cosine,10,7,16,0.7701876455963351,0.7492908776886826,0.244105109768114,0.2439341433755542,0.06666666666666671
structural_all_o,structural,cosine,10,8,16,0.7175107828542964,0.7813530317152024,0.1617348629904445,0.12292788220298352,0.06666666666666671
structural_all_o,structural,cosine,10,9,16,0.7705932756512802,0.7802745258491216,0.12473327473938008,0.12252591425369043,0.06666666666666671
structural_all_o,structural,cosine,20,0,16,0.9427821641726978,0.9448632189257707,0.03310285983800293,0.0319149249891478,0.033333333333333326
structural_all_o,structural,cosine,20,1,16,0.9326979014284574,0.9313366447933302,0.01904007447398868,0.019601449967013167,0.033333333333333326
structural_all_o,structural,cosine,20,2,16,0.938079045936883,0.9395471975650844,0.02561528812335729,0.02441957802399501,0.033333333333333326
structural_all_o,structural,cosine,20,3,16,0.9149775386583908,0.9146625044558713,0.04477119874211909,0.04460416528036942,0.033333333333333326
structural_all_o,structural,cosine,20,4,16,0.8429232501554973,0.8409265476407214,0.06193119936997952,0.06286778415969622,0.033333333333333326
structural_all_o,structural,cosine,20,5,16,0.8825499434393584,0.8778079165072501,0.04060801944819001,0.042437823395992016,0.033333333333333326
structural_all_o,structural,cosine,20,6,16,0.9166538094529587,0.9153203603137938,0.028208374692314,0.028832006179363493,0.033333333333333326
structural_all_o,structural,cosine,20,7,16,0.8837811960904437,0.8877241092813793,0.05427349573457395,0.05304700156263771,0.033333333333333326
structural_all_o,structural,cosine,20,8,16,0.8931693002587933,0.8997023801147718,0.034486775846312316,0.03221294254340262,0.033333333333333326
structural_all_o,structural,cosine,20,9,16,0.8528445655192679,0.8468701490335572,0.10316830294428393,0.10595061598589768,0.033333333333333326
structural_all_o,structural,cosine,50,0,16,0.9549191987600282,0.9525725602719233,0.02065431338249625,0.022494377108674107,0.013333333333333308
structural_all_o,structural,cosine,50,1,16,0.9475928835142121,0.9448315585160596,0.016033710778214326,0.017882319659803546,0.013333333333333308
structural_all_o,structural,cosine,50,2,16,0.9675161565975817,0.9674970990265386,0.011954175653334531,0.01184400767228256,0.013333333333333308
structural_all_o,structural,cosine,50,3,16,0.9404702508637803,0.942053508503965,0.016335371259167272,0.015709734671891844,0.013333333333333308
structural_all_o,structural,cosine,50,4,16,0.9422252172919741,0.9427030563752155,0.03186846720069665,0.03286593733043722,0.013333333333333308
structural_all_o,structural,cosine,50,5,16,0.9412840853259926,0.9423702762776196,0.02236795451477038,0.022259816848674174,0.013333333333333308
structural_all_o,structural,cosine,50,6,16,0.9350647362928866,0.934065245091835,0.020057218111485847,0.02070852990749589,0.013333333333333308
structural_all_o,structural,cosine,50,7,16,0.9378167766413866,0.93356832464974,0.023263684005439336,0.025096547242690694,0.013333333333333308
structural_all_o,structural,cosine,50,8,16,0.9344327889363748,0.9320191164363102,0.026932931805294037,0.02910033462422574,0.013333333333333308
structural_all_o,structural,cosine,50,9,16,0.9546365373187055,0.9505747345103265,0.011462390968683806,0.013660281298594026,0.013333333333333308
structural_all_o,structural,cosine,100,0,16,0.9599656665328972,0.9589800389883637,0.021834379158790128,0.022513859556403303,0.00666666666666671
structural_all_o,structural,cosine,100,1,16,0.9466477233084952,0.9463803259549385,0.01625708136519207,0.01639349870709593,0.00666666666666671
structural_all_o,structural,cosine,100,2,16,0.9597190534498673,0.959713049487542,0.01751014319169673,0.01756821429361366,0.00666666666666671
structural_all_o,structural,cosine,100,3,16,0.9543454371402277,0.9542792345382796,0.019015603757639846,0.019039498851193527,0.00666666666666671
structural_all_o,structural,cosine,100,4,16,0.9601609136729019,0.959845383756613,0.013113115772892682,0.01331574664118901,0.00666666666666671
structural_all_o,structural,cosine,100,5,16,0.947807394206607,0.9476757325796925,0.022289203776521268,0.022332193379770764,0.00666666666666671
structural_all_o,structural,cosine,100,6,16,0.968646007281104,0.9684566470678067,0.011691590920402548,0.011771499125217856,0.00666666666666671
structural_all_o,structural,cosine,100,7,16,0.9635009407337758,0.9638466621508514,0.02007136693723152,0.019917996661097198,0.00666666666666671
structural_all_o,structural,cosine,100,8,16,0.9551722049722239,0.9552271011765008,0.026594694530649995,0.026604226969961425,0.00666666666666671
structural_all_o,structural,cosine,100,9,16,0.9043287457017772,0.9042384525618034,0.049860311188556966,0.04996415638073223,0.00666666666666671
structural_all_o,structural,cosine,200,0,16,0.9638757462081785,0.9636174201851913,0.014970444467974173,0.01510814293230291,0.0033333333333332993
structural_all_o,structural,cosine,200,1,16,0.9629229102122343,0.9629599121376561,0.012227238691836888,0.012208883333759543,0.0033333333333332993
structural_all_o,structural,cosine,200,2,16,0.9732528195881378,0.9732337273787439,0.008069143278317557,0.008103076668750413,0.0033333333333332993
structural_all_o,structural,cosine,200,3,16,0.9643055663456098,0.9643365874893002,0.013635371751455122,0.013635525133104174,0.0033333333333332993
structural_all_o,structural,cosine,200,4,16,0.9621264628352114,0.9623057182928755,0.014723686009207268,0.014673353573342762,0.0033333333333332993
structural_all_o,structural,cosine,200,5,16,0.9492479118688011,0.9492300463566756,0.025747284620081818,0.02572624273285585,0.0033333333333332993
structural_all_o,structural,cosine,200,6,16,0.968330720466516,0.968366972904825,0.010651130787214705,0.010610274353963299,0.0033333333333332993
structural_all_o,structural,cosine,200,7,16,0.9625796087876338,0.9627384070416009,0.012811357455202486,0.01270062925440129,0.0033333333333332993
structural_all_o,structural,cosine,200,8,16,0.9657118084497694,0.9655250843887012,0.008617036503243473,0.008701491649793999,0.0033333333333332993
structural_all_o,structural,cosine,200,9,16,0.948862245825117,0.9487736300555907,0.012218485860994867,0.012238886520606701,0.0033333333333332993
structural_all_o,structural,cosine,500,0,16,0.9677851261831515,0.9677432843352298,0.011676481432223867,0.011703714172063815,0.0013333333333332975
structural_all_o,structural,cosine,500,1,16,0.9722649259070919,0.9723350509208211,0.009783698508479658,0.009747468201284505,0.0013333333333332975
structural_all_o,structural,cosine,500,2,16,0.9695851167006877,0.9695958744485575,0.007835579619502138,0.007832902848868928,0.0013333333333332975
structural_all_o,structural,cosine,500,3,16,0.9735746266286776,0.9735701039130774,0.008378972287320227,0.008384985644467456,0.0013333333333332975
structural_all_o,structural,cosine,500,4,16,0.970673820154959,0.9706208418353338,0.011595184477972552,0.011618622855904981,0.0013333333333332975
structural_all_o,structural,cosine,500,5,16,0.9669918680367997,0.9670105816963849,0.011580674403151438,0.011575398794085909,0.0013333333333332975
structural_all_o,structural,cosine,500,6,16,0.9741237159510897,0.9741651160740956,0.011944161230678674,0.011929872972515408,0.0013333333333332975
structural_all_o,structural,cosine,500,7,16,0.972471898780795,0.9724861972229573,0.012584056237377482,0.012580170363734513,0.0013333333333332975
structural_all_o,structural,cosine,500,8,16,0.9556464887946559,0.955665780036292,0.00795027052624161,0.00793432703211192,0.0013333333333332975
structural_all_o,structural,cosine,500,9,16,0.9690735267108468,0.9689864368588434,0.0101611362350334,0.010208935765041179,0.0013333333333332975
structural_all_o,structural,cosine,1000,0,16,0.9663298300772066,0.9663183351223839,0.010026472944776611,0.010033962258861072,0.0006666666666667043
structural_all_o,structural,cosine,1000,1,16,0.9714462476503771,0.9714446371719588,0.006816676030452915,0.006817093099017875,0.0006666666666667043
structural_all_o,structural,cosine,1000,2,16,0.9653404089361319,0.9653350874389437,0.007296856806959524,0.007297982852097605,0.0006666666666667043
structural_all_o,structural,cosine,1000,3,16,0.9675528713966896,0.9675480709849672,0.008620112734594659,0.00862243695113031,0.0006666666666667043
structural_all_o,structural,cosine,1000,4,16,0.9710889007201756,0.9710894639487394,0.008290101982385674,0.008289075300805006,0.0006666666666667043
structural_all_o,structural,cosine,1000,5,16,0.9700249645824599,0.9700135627478059,0.010831333615005583,0.010835129233984907,0.0006666666666667043
structural_all_o,structural,cosine,1000,6,16,0.9734450439774273,0.9734347340702495,0.00866217742398663,0.008666131085042664,0.0006666666666667043
structural_all_o,structural,cosine,1000,7,16,0.9688202472014866,0.9688010152208185,0.008040413275915141,0.008047828648169539,0.0006666666666667043
structural_all_o,structural,cosine,1000,8,16,0.9779954699141972,0.9779693998051,0.00820279875701143,0.00821704943037131,0.0006666666666667043
structural_all_o,structural,cosine,1000,9,16,0.9730198993280661,0.9730283875402452,0.009724377635877867,0.009725095226392023,0.0006666666666667043
structural_all_o,structural,cosine,2000,0,16,0.9748212954649289,0.9748198619864747,0.009449063716004588,0.009451043453237523,0.0003333333333332966
structural_all_o,structural,cosine,2000,1,16,0.9763570443869043,0.9763670192642032,0.009583855403107595,0.009580555755586197,0.0003333333333332966
structural_all_o,structural,cosine,2000,2,16,0.9757080832402277,0.9757186092594211,0.009576237324531684,0.009571702684811946,0.0003333333333332966
structural_all_o,structural,cosine,2000,3,16,0.9707113592894313,0.970717349285788,0.009032235138817998,0.009029410551106893,0.0003333333333332966
structural_all_o,structural,cosine,2000,4,16,0.9712804683138486,0.9712789747407095,0.01271969177732973,0.012721986965088972,0.0003333333333332966
structural_all_o,structural,cosine,2000,5,16,0.9738782546261031,0.9738677584925333,0.009586762299730312,0.009591440692091021,0.0003333333333332966
structural_all_o,structural,cosine,2000,6,16,0.9745335945124776,0.9745379745983715,0.01058204280416231,0.010580910028509308,0.0003333333333332966
structural_all_o,structural,cosine,2000,7,16,0.9710295910177967,0.9710354098622975,0.011422072077782244,0.01142060040288538,0.0003333333333332966
structural_all_o,structural,cosine,2000,8,16,0.9741906719215544,0.9741952192428002,0.010585115348464104,0.010583085250720096,0.0003333333333332966
structural_all_o,structural,cosine,2000,9,16,0.9753020412909381,0.9753024993639913,0.00790274288543633,0.007902054550460806,0.0003333333333332966
structural_all_o,structural,cosine,5000,0,16,0.9689569150649157,0.9689554403282943,0.010597370105688477,0.01059747129353774,0.00013333333333331865
structural_all_o,structural,cosine,5000,1,16,0.9687429375711052,0.9687418533627108,0.011882702998405159,0.011882773560637274,0.00013333333333331865
structural_all_o,structural,cosine,5000,2,16,0.9684038852888079,0.9684034298041491,0.010076056140395796,0.010075806693602505,0.00013333333333331865
structural_all_o,structural,cosine,5000,3,16,0.9727143417554422,0.9727161171882722,0.011240176827367648,0.011239288334976697,0.00013333333333331865
structural_all_o,structural,cosine,5000,4,16,0.9689685067732452,0.9689696294801009,0.01312879765269846,0.013128213760583107,0.00013333333333331865
structural_all_o,structural,cosine,5000,5,16,0.9708447904686932,0.9708456137866884,0.012556588992999738,0.01255585718939864,0.00013333333333331865
structural_all_o,structural,cosine,5000,6,16,0.970567397621676,0.9705676536331607,0.012575228234330112,0.012574876041544792,0.00013333333333331865
structural_all_o,structural,cosine,5000,7,16,0.968918238546345,0.9689200963908537,0.013024614933374364,0.013023125897185218,0.00013333333333331865
structural_all_o,structural,cosine,5000,8,16,0.9701441339851481,0.9701433280206748,0.01098871398697679,0.010988638033491843,0.00013333333333331865
structural_all_o,structural,cosine,5000,9,16,0.9751783193258163,0.9751787676728719,0.011742920916622598,0.011743112606285024,0.00013333333333331865
structural_all_qkvo,structural,cosine,10,0,16,0.7923241642222879,0.7778378724683396,0.10387100252777068,0.11928942500803942,0.06666666666666671
structural_all_qkvo,structural,cosine,10,1,16,0.8894442611619793,0.8840482951275396,0.11619423916630248,0.11713278538552035,0.06666666666666671
structural_all_qkvo,structural,cosine,10,2,16,0.8628562664551858,0.8913885974667782,0.09834630145463241,0.08210271202061911,0.06666666666666671
structural_all_qkvo,structural,cosine,10,3,16,0.7614381648895306,0.7742126683360986,0.10226645957368995,0.0976228807909767,0.06666666666666671
structural_all_qkvo,structural,cosine,10,4,16,0.7730257372903877,0.7545358651045327,0.12688073484556844,0.14500772000154322,0.06666666666666671
structural_all_qkvo,structural,cosine,10,5,16,0.8921105883064508,0.8971203584450902,0.0374219593970022,0.03680152634086043,0.06666666666666671
structural_all_qkvo,structural,cosine,10,6,16,0.9150271206072675,0.9098550334298041,0.033895595208797674,0.04104122905032678,0.06666666666666671
structural_all_qkvo,structural,cosine,10,7,16,0.7880204514000119,0.7690327739199211,0.09013341624960873,0.09705742745356531,0.06666666666666671
structural_all_qkvo,structural,cosine,10,8,16,0.7459489806155452,0.806756179145815,0.14608161454622404,0.10872553944058858,0.06666666666666671
structural_all_qkvo,structural,cosine,10,9,16,0.7778882426422307,0.7871771914672059,0.12144314246188488,0.11994682805933214,0.06666666666666671
structural_all_qkvo,structural,cosine,20,0,16,0.9386492199007167,0.9402406785698721,0.03350146162346575,0.03270970243263703,0.033333333333333326
structural_all_qkvo,structural,cosine,20,1,16,0.9363431165456002,0.9350389192097904,0.017550673007727675,0.01809861282473524,0.033333333333333326
structural_all_qkvo,structural,cosine,20,2,16,0.9406729113057775,0.9418891682293037,0.022471253370182534,0.02149501209773716,0.033333333333333326
structural_all_qkvo,structural,cosine,20,3,16,0.9295320857246995,0.9297018758899096,0.03763545990136864,0.03734249326135962,0.033333333333333326
structural_all_qkvo,structural,cosine,20,4,16,0.8377911484492127,0.8359101472221345,0.06614199916868059,0.0670150253911202,0.033333333333333326
structural_all_qkvo,structural,cosine,20,5,16,0.8941539716902824,0.8894330425729383,0.03458203479850299,0.03646381045763118,0.033333333333333326
structural_all_qkvo,structural,cosine,20,6,16,0.9176246410337608,0.9161533926791107,0.028279092804822836,0.02900276345182261,0.033333333333333326
structural_all_qkvo,structural,cosine,20,7,16,0.898945473642037,0.9024404203741648,0.04437385723131117,0.043299799657872784,0.033333333333333326
structural_all_qkvo,structural,cosine,20,8,16,0.8982203323400715,0.9048290211882553,0.03145958024911621,0.029123454564898343,0.033333333333333326
structural_all_qkvo,structural,cosine,20,9,16,0.8641295176618654,0.8579933742472723,0.09298799768064785,0.09588647503936999,0.033333333333333326
structural_all_qkvo,structural,cosine,50,0,16,0.955101239766135,0.952601202347836,0.019557349592244234,0.021486453961075274,0.013333333333333308
structural_all_qkvo,structural,cosine,50,1,16,0.9501563956053494,0.9473860896331673,0.014929423689749255,0.016762482149588483,0.013333333333333308
structural_all_qkvo,structural,cosine,50,2,16,0.9706660948507055,0.9710170843165948,0.00986116879678492,0.009572143929517628,0.013333333333333308
structural_all_qkvo,structural,cosine,50,3,16,0.949441368168637,0.9509269290485571,0.013992977869488617,0.01335033024668537,0.013333333333333308
structural_all_qkvo,structural,cosine,50,4,16,0.9444828689894744,0.9446957573707317,0.03163061475945928,0.032781535673858594,0.013333333333333308
structural_all_qkvo,structural,cosine,50,5,16,0.9413229139208726,0.9428496018986343,0.02138902381261682,0.021016375498355784,0.013333333333333308
structural_all_qkvo,structural,cosine,50,6,16,0.9355672371134256,0.9346991368975553,0.019139543163881993,0.019642447066052025,0.013333333333333308
structural_all_qkvo,structural,cosine,50,7,16,0.9448578355261383,0.9409144054051329,0.01845001456181791,0.020047419056351583,0.013333333333333308
structural_all_qkvo,structural,cosine,50,8,16,0.9371707668683101,0.9347291463447515,0.026241449185920522,0.02840693019545588,0.013333333333333308
structural_all_qkvo,structural,cosine,50,9,16,0.9554554859656386,0.9515602262059308,0.010934490778669176,0.013088206322298504,0.013333333333333308
structural_all_qkvo,structural,cosine,100,0,16,0.9649647351278673,0.9640184891560893,0.01868367962773418,0.01931063215287426,0.00666666666666671
structural_all_qkvo,structural,cosine,100,1,16,0.9516587056602561,0.9513450623094042,0.013157438956470823,0.013330418325622123,0.00666666666666671
structural_all_qkvo,structural,cosine,100,2,16,0.9637275385447557,0.9637471289821217,0.01440458042732013,0.014444299029969982,0.00666666666666671
structural_all_qkvo,structural,cosine,100,3,16,0.9548133191849952,0.9547792270713027,0.01792158941500905,0.01792956556479292,0.00666666666666671
structural_all_qkvo,structural,cosine,100,4,16,0.9649195935004489,0.9646618189143403,0.009336344505691381,0.0094983864840906,0.00666666666666671
structural_all_qkvo,structural,cosine,100,5,16,0.9488864226023529,0.9487896489144315,0.020361738664143012,0.02039573393624651,0.00666666666666671
structural_all_qkvo,structural,cosine,100,6,16,0.9677689397052823,0.9676038019737931,0.010523537881253948,0.01058366285464114,0.00666666666666671
structural_all_qkvo,structural,cosine,100,7,16,0.9660029657311888,0.9663898152953712,0.016291208129321853,0.01611098194959091,0.00666666666666671
structural_all_qkvo,structural,cosine,100,8,16,0.9559732219734574,0.9561713807112421,0.024731725176434474,0.024662065351833854,0.00666666666666671
structural_all_qkvo,structural,cosine,100,9,16,0.9083975818432507,0.9082680963352379,0.045399356528001464,0.04551314656377839,0.00666666666666671
structural_all_qkvo,structural,cosine,200,0,16,0.965553887157834,0.965329263685663,0.012386843360091802,0.012507218056352175,0.0033333333333332993
structural_all_qkvo,structural,cosine,200,1,16,0.9646574931600596,0.9647695194435402,0.012208296038151645,0.012151385324603322,0.0033333333333332993
structural_all_qkvo,structural,cosine,200,2,16,0.9749800865337491,0.9750139827016604,0.005929023579053474,0.005925836599620364,0.0033333333333332993
structural_all_qkvo,structural,cosine,200,3,16,0.968893366573695,0.9689063748502641,0.010089157603724374,0.010094209399211967,0.0033333333333332993
structural_all_qkvo,structural,cosine,200,4,16,0.9661323309048729,0.9662870239233263,0.012329279366505883,0.01228921128650377,0.0033333333333332993
structural_all_qkvo,structural,cosine,200,5,16,0.9460876337729827,0.9460298528363198,0.026197618231926012,0.026207405167244832,0.0033333333333332993
structural_all_qkvo,structural,cosine,200,6,16,0.9702174643920987,0.9702215420353725,0.007935260456625121,0.007919978071041764,0.0033333333333332993
structural_all_qkvo,structural,cosine,200,7,16,0.9651806419290343,0.9653602768967466,0.010124849780151098,0.010025865088469392,0.0033333333333332993
structural_all_qkvo,structural,cosine,200,8,16,0.9665157858870892,0.9663781569665015,0.007556565835485709,0.007615127210781308,0.0033333333333332993
structural_all_qkvo,structural,cosine,200,9,16,0.9557424462815193,0.9556738098523345,0.01008717497404103,0.010102898136719773,0.0033333333333332993
structural_all_qkvo,structural,cosine,500,0,16,0.9717963379468072,0.9717763077317768,0.00868776868412306,0.00870231538310609,0.0013333333333332975
structural_all_qkvo,structural,cosine,500,1,16,0.971693455373685,0.9717548907867408,0.008663436712985362,0.008634969714833362,0.0013333333333332975
structural_all_qkvo,structural,cosine,500,2,16,0.9706206471760291,0.9706458661867565,0.007580014826392468,0.0075679662213033,0.0013333333333332975
structural_all_qkvo,structural,cosine,500,3,16,0.9762362603800132,0.9762293653616061,0.006597479354311415,0.0066046404605070224,0.0013333333333332975
structural_all_qkvo,structural,cosine,500,4,16,0.9736745990052825,0.9736138602310426,0.008672781477944366,0.008699957150753874,0.0013333333333332975
structural_all_qkvo,structural,cosine,500,5,16,0.9603496056213378,0.9603950963989533,0.013718954334685498,0.013701701841872813,0.0013333333333332975
structural_all_qkvo,structural,cosine,500,6,16,0.9732216119832129,0.9732511218688622,0.009246401342334273,0.009240049370563778,0.0013333333333332975
structural_all_qkvo,structural,cosine,500,7,16,0.9725905275235777,0.972596703230243,0.010194665274736007,0.01019397332343619,0.0013333333333332975
structural_all_qkvo,structural,cosine,500,8,16,0.9656027386609948,0.9656290301436854,0.00624567176410531,0.006226946275462376,0.0013333333333332975
structural_all_qkvo,structural,cosine,500,9,16,0.9724481142686319,0.9724062900468138,0.007750070564416824,0.007772489489827477,0.0013333333333332975
structural_all_qkvo,structural,cosine,1000,0,16,0.9683371536997292,0.9683319151822803,0.009396966652622012,0.00940048871684242,0.0006666666666667043
structural_all_qkvo,structural,cosine,1000,1,16,0.9728751792602097,0.9728709051014349,0.0062637621632857885,0.006265801003821346,0.0006666666666667043
structural_all_qkvo,structural,cosine,1000,2,16,0.9703080970097161,0.9703033309756995,0.007389888413996466,0.00739404720417887,0.0006666666666667043
structural_all_qkvo,structural,cosine,1000,3,16,0.9702715419364306,0.9702689944293136,0.006364319234303691,0.0063655236621779285,0.0006666666666667043
structural_all_qkvo,structural,cosine,1000,4,16,0.9695726858570766,0.9695687341394037,0.008284279701700164,0.008287832786352034,0.0006666666666667043
structural_all_qkvo,structural,cosine,1000,5,16,0.9705783346975734,0.9705728843433413,0.009741892322127249,0.009744267918190185,0.0006666666666667043
structural_all_qkvo,structural,cosine,1000,6,16,0.9729553237522265,0.9729385271760803,0.00843660486402693,0.008444523559550748,0.0006666666666667043
structural_all_qkvo,structural,cosine,1000,7,16,0.9695601023729059,0.9695426764751899,0.009089305318385655,0.009096095974193506,0.0006666666666667043
structural_all_qkvo,structural,cosine,1000,8,16,0.9780952052236432,0.9780728588300388,0.008030134129041896,0.008042529527583827,0.0006666666666667043
structural_all_qkvo,structural,cosine,1000,9,16,0.9739549651139097,0.9739668825723165,0.00882298993133681,0.008821203117380817,0.0006666666666667043
structural_all_qkvo,structural,cosine,2000,0,16,0.9742170868407607,0.9742091032625828,0.01021746082469591,0.010222575817835604,0.0003333333333332966
structural_all_qkvo,structural,cosine,2000,1,16,0.9769775086643631,0.9769839665974871,0.008931127512503705,0.008929438352447982,0.0003333333333332966
structural_all_qkvo,structural,cosine,2000,2,16,0.9754123388367538,0.9754223616846801,0.009000433399369663,0.008996741034462838,0.0003333333333332966
structural_all_qkvo,structural,cosine,2000,3,16,0.9723774818156966,0.9723805862972822,0.008640959540677897,0.00863938141057369,0.0003333333333332966
structural_all_qkvo,structural,cosine,2000,4,16,0.971921980247548,0.9719191154953047,0.010882238424816826,0.010884751587429261,0.0003333333333332966
structural_all_qkvo,structural,cosine,2000,5,16,0.9726272270718342,0.9726239133528669,0.010213142183913981,0.010214874480045322,0.0003333333333332966
structural_all_qkvo,structural,cosine,2000,6,16,0.9748324919542698,0.9748374447963261,0.009709904157112724,0.0097082854352688,0.0003333333333332966
structural_all_qkvo,structural,cosine,2000,7,16,0.9691337865694414,0.9691428312148102,0.011246351572433293,0.011243391491242925,0.0003333333333332966
structural_all_qkvo,structural,cosine,2000,8,16,0.9732420135325421,0.97324700140691,0.01047609626201154,0.010473851901255143,0.0003333333333332966
structural_all_qkvo,structural,cosine,2000,9,16,0.9740285214977497,0.9740278004196276,0.008340224043751919,0.008339661874288085,0.0003333333333332966
structural_all_qkvo,structural,cosine,5000,0,16,0.9668951633324306,0.9668931070697421,0.012067520219272786,0.012067818767869288,0.00013333333333331865
structural_all_qkvo,structural,cosine,5000,1,16,0.966579119659581,0.966577783631722,0.013530280956957623,0.01353048224273165,0.00013333333333331865
structural_all_qkvo,structural,cosine,5000,2,16,0.9671443220236327,0.9671441821091901,0.011978750636765833,0.011978451483158535,0.00013333333333331865
structural_all_qkvo,structural,cosine,5000,3,16,0.9709256431753921,0.9709272847224906,0.01229337617647717,0.012292626144326727,0.00013333333333331865
structural_all_qkvo,structural,cosine,5000,4,16,0.9667220193931066,0.9667231497750985,0.014198593746072017,0.01419792626910854,0.00013333333333331865
structural_all_qkvo,structural,cosine,5000,5,16,0.9667232737875641,0.9667237570960312,0.01342717566953651,0.013426617211945602,0.00013333333333331865
structural_all_qkvo,structural,cosine,5000,6,16,0.9678387965111537,0.9678396034927549,0.013830093410748097,0.013829544369760461,0.00013333333333331865
structural_all_qkvo,structural,cosine,5000,7,16,0.9671078607728522,0.9671092372997098,0.014265942704519965,0.014264683249835512,0.00013333333333331865
structural_all_qkvo,structural,cosine,5000,8,16,0.9674768500545088,0.9674761601926244,0.012064762472934122,0.012064614547310056,0.00013333333333331865
structural_all_qkvo,structural,cosine,5000,9,16,0.9731992842479942,0.9731990122082408,0.013354827158748604,0.013355313895748101,0.00013333333333331865
structural_last_o,structural,cosine,10,0,16,0.7973226724582638,0.78549766284084,0.08327540580857845,0.09769160563538425,0.06666666666666671
structural_last_o,structural,cosine,10,1,16,0.8721795430206939,0.8705784224267381,0.12483875621802759,0.11745536644789223,0.06666666666666671
structural_last_o,structural,cosine,10,2,16,0.8508692900987215,0.8875337440295432,0.06996193676664295,0.05400479416766364,0.06666666666666671
structural_last_o,structural,cosine,10,3,16,0.7580272054583317,0.7800555329767369,0.10712945257770257,0.09820048308188506,0.06666666666666671
